"treatment","measurement","time","dens","temp","group"
"D",11,233,7.5,20,"cil"
"D",12,268.5,7.5,20,"cil"
"D",12,268.5,7.5,20,"cil"
"D",13,287,7.5,20,"cil"
"D",16,353.3,7.5,20,"cil"
"B",2,19,7.5,25,"cil"
"B",2,19,7.5,25,"cil"
"C",2,19,7.5,25,"cil"
"D",2,19,7.5,25,"cil"
"B",7,137,7.5,25,"cil"
"D",7,137,7.5,25,"cil"
"D",8,161.5,7.5,25,"cil"
"D",8,161.5,7.5,25,"cil"
"D",9,185,7.5,25,"cil"
"B",10,209.25,7.5,25,"cil"
"C",10,209.25,7.5,25,"cil"
"D",11,233,7.5,25,"cil"
"B",3,43,7.5,30,"cil"
"B",3,43,7.5,30,"cil"
"B",10,209.25,7.5,30,"cil"
"D",10,209.25,7.5,30,"cil"
"D",3,42.5,8.1,25,"bact"
"D",3,42.5,9.5,25,"bact"
"D",3,42.5,9.8,25,"bact"
"D",5,91,9.9,25,"bact"
"D",5,91,10,25,"bact"
"B",3,43,10,30,"bact"
"B",10,209.25,10,15,"cil"
"B",10,209.25,10,15,"cil"
"B",11,233,10,15,"cil"
"C",13,287,10,15,"cil"
"C",14,304.3,10,15,"cil"
"C",2,16,10,20,"cil"
"D",2,16,10,20,"cil"
"D",2,16,10,20,"cil"
"C",7,137,10,20,"cil"
"C",8,161.5,10,20,"cil"
"D",8,161.5,10,20,"cil"
"D",8,161.5,10,20,"cil"
"D",8,161.5,10,20,"cil"
"D",8,161.5,10,20,"cil"
"C",9,185,10,20,"cil"
"D",9,185,10,20,"cil"
"D",13,287,10,20,"cil"
"C",2,19,10,25,"cil"
"D",2,19,10,25,"cil"
"D",2,19,10,25,"cil"
"D",7,137,10,25,"cil"
"D",7,137,10,25,"cil"
"D",8,161.5,10,25,"cil"
"D",10,209.25,10,25,"cil"
"D",10,209.25,10,25,"cil"
"C",11,233,10,25,"cil"
"B",2,19,10,30,"cil"
"C",3,43,10,30,"cil"
"C",11,233,10,30,"cil"
"C",13,287,10,30,"cil"
"C",5,91,11.3,25,"bact"
"B",3,43,12.2,30,"bact"
"D",5,91,12.4,25,"bact"
"B",7,137,12.5,20,"cil"
"B",8,161.5,12.5,20,"cil"
"D",8,161.5,12.5,20,"cil"
"B",9,185,12.5,20,"cil"
"D",11,233,12.5,20,"cil"
"B",2,19,12.5,25,"cil"
"D",2,19,12.5,25,"cil"
"D",2,19,12.5,25,"cil"
"D",6,115.5,12.5,25,"cil"
"D",6,115.5,12.5,25,"cil"
"C",5,91,14.9,25,"bact"
"B",12,268.5,15,15,"cil"
"B",8,161.5,15,20,"cil"
"B",3,43,15.2,30,"bact"
"C",5,91,15.8,25,"bact"
"C",6,115.5,15.8,30,"bact"
"B",2,16,15.9,20,"bact"
"B",8,161.5,17.5,20,"cil"
"B",2,16,17.7,20,"bact"
"C",3,39.5,18,20,"bact"
"B",2,16,18.2,20,"bact"
"B",5,91,18.7,25,"bact"
"D",4,69.5,19.2,25,"bact"
"C",3,39.5,19.8,20,"bact"
"B",6,115.5,19.9,30,"bact"
"B",5,91,20.1,25,"bact"
"C",3,39.5,20.4,20,"bact"
"D",4,69.5,20.4,25,"bact"
"D",4,69.5,20.6,20,"bact"
"D",4,69.5,20.6,20,"bact"
"D",4,69.5,20.6,25,"bact"
"D",4,69.5,21.1,20,"bact"
"B",5,91,21.5,25,"bact"
"C",3,42.5,22.5,25,"bact"
"C",3,42.5,24.2,25,"bact"
"C",13,287,25,30,"cil"
"B",6,115.5,25.8,25,"bact"
"C",3,42.5,26,25,"bact"
"C",4,69.5,29,25,"bact"
"B",6,115.5,29,25,"bact"
"D",2,19,29.2,25,"bact"
"D",2,19,29.4,25,"bact"
"B",4,69.5,30.4,30,"bact"
"B",6,115.5,31.1,25,"bact"
"D",11,233,31.8,20,"bact"
"D",11,233,31.9,20,"bact"
"C",4,69.5,32.4,25,"bact"
"B",4,69.5,32.4,30,"bact"
"C",6,115.5,32.6,30,"bact"
"B",6,115.5,33.2,30,"bact"
"C",4,69.5,33.6,25,"bact"
"D",2,19,33.7,25,"bact"
"B",4,69.5,34.6,30,"bact"
"D",12,268.5,35.4,20,"bact"
"D",12,268.5,35.4,20,"bact"
"C",4,69.5,35.4,30,"bact"
"C",4,69.5,35.9,30,"bact"
"D",4,69.5,37.2,15,"bact"
"B",4,69.5,37.3,15,"bact"
"D",5,91,39.1,20,"bact"
"D",4,69.5,39.4,15,"bact"
"B",7,137,39.4,25,"bact"
"C",4,69.5,39.9,20,"bact"
"B",5,91,40.4,30,"bact"
"D",12,268.5,40.7,20,"bact"
"B",6,115.5,41.1,30,"bact"
"D",3,39.5,41.7,20,"bact"
"C",4,69.5,41.7,30,"bact"
"C",4,69.5,42.4,20,"bact"
"D",4,69.5,42.8,15,"bact"
"B",7,137,42.8,25,"bact"
"C",11,233,43.7,30,"bact"
"D",3,39.5,43.9,20,"bact"
"D",3,43,44.9,30,"bact"
"C",4,69.5,45.1,20,"bact"
"C",11,233,45.1,30,"bact"
"D",3,43,45.6,30,"bact"
"B",5,91,45.7,30,"bact"
"D",5,91,46.7,20,"bact"
"B",7,137,46.7,25,"bact"
"C",4,69.5,47.8,15,"bact"
"B",9,185,48.3,25,"bact"
"B",9,185,48.4,25,"bact"
"D",3,43,49,30,"bact"
"C",11,233,49.2,30,"bact"
"B",10,209.25,49.3,25,"bact"
"D",5,91,50.1,15,"bact"
"B",5,91,50.1,30,"bact"
"B",4,69.5,50.2,15,"bact"
"B",4,69.5,50.6,15,"bact"
"C",5,91,50.7,15,"bact"
"D",5,91,50.7,15,"bact"
"D",5,91,51.1,15,"bact"
"B",12,268.5,51.1,15,"bact"
"C",2,19,51.4,25,"bact"
"C",2,19,51.8,25,"bact"
"B",9,185,51.8,25,"bact"
"B",3,39.5,52,20,"bact"
"B",2,19,52.1,25,"bact"
"B",3,39.5,52.5,20,"bact"
"B",5,91,53.4,15,"bact"
"C",4,69.5,53.9,15,"bact"
"B",5,91,54.1,15,"bact"
"B",2,19,54.1,25,"bact"
"C",5,91,54.4,15,"bact"
"D",33,763.8,54.5,20,"bact"
"B",5,91,54.7,15,"bact"
"C",2,19,55,25,"bact"
"C",4,69.5,55.2,15,"bact"
"B",12,268.5,56.3,15,"bact"
"B",3,39.5,56.6,20,"bact"
"B",10,209.25,56.6,25,"bact"
"B",12,268.5,56.9,15,"bact"
"D",33,763.8,57.3,20,"bact"
"D",33,763.8,58.4,20,"bact"
"D",6,115.5,59,15,"bact"
"C",11,233,59.3,20,"bact"
"C",5,91,59.4,15,"bact"
"C",11,233,59.8,20,"bact"
"B",2,19,60.2,25,"bact"
"D",6,115.5,60.7,15,"bact"
"B",6,115.5,61.7,15,"bact"
"C",10,209.25,61.8,30,"bact"
"B",4,69.5,63.1,20,"bact"
"D",5,91,63.1,20,"bact"
"B",11,233,63.1,25,"bact"
"B",10,209.25,63.3,25,"bact"
"C",11,233,63.3,25,"bact"
"D",35,813.8,63.6,20,"bact"
"B",2,19,63.9,30,"bact"
"C",6,115.5,64,25,"bact"
"D",6,115.5,64.8,15,"bact"
"C",6,115.5,64.9,25,"bact"
"D",13,287,65.2,20,"bact"
"D",13,287,65.5,20,"bact"
"C",10,209.25,66.3,30,"bact"
"D",34,787.8,66.4,20,"bact"
"D",35,813.8,66.5,20,"bact"
"C",10,209.25,66.6,30,"bact"
"B",3,42.5,66.7,25,"bact"
"B",2,19,66.7,30,"bact"
"D",35,813.8,67,20,"bact"
"C",6,115.5,67.1,15,"bact"
"C",6,115.5,67.1,25,"bact"
"C",11,233,67.4,20,"bact"
"D",4,69.5,67.8,30,"bact"
"B",4,69.5,67.9,20,"bact"
"C",10,209.25,69.2,25,"bact"
"C",11,233,69.6,25,"bact"
"D",34,787.8,70.7,20,"bact"
"D",13,287,71,20,"bact"
"C",11,233,71.8,25,"bact"
"C",10,209.25,72.2,25,"bact"
"B",19,425.3,72.4,20,"bact"
"C",6,115.5,72.6,15,"bact"
"C",10,209.25,72.8,25,"bact"
"B",6,115.5,73.3,15,"bact"
"B",15,329.3,73.9,15,"bact"
"D",34,787.8,74.9,20,"bact"
"B",11,233,75.6,25,"bact"
"C",7,137,76.4,15,"bact"
"D",4,69.5,76.4,30,"bact"
"C",6,115.5,76.9,15,"bact"
"D",22,497.8,77.2,20,"bact"
"B",7,137,77.5,15,"bact"
"B",3,39.5,77.7,15,"bact"
"C",3,39.5,78.1,15,"bact"
"D",7,137,78.4,15,"bact"
"C",13,287,78.8,15,"bact"
"D",7,137,79.7,15,"bact"
"B",14,304.3,80.8,15,"bact"
"C",41,957.3,81.3,15,"bact"
"B",14,304.3,82.1,15,"bact"
"D",7,137,82.4,15,"bact"
"C",13,287,82.5,15,"bact"
"C",13,287,83.2,15,"bact"
"C",9,185,83.8,20,"bact"
"B",3,39.5,84.1,15,"bact"
"B",6,115.5,84.2,15,"bact"
"B",20,449.8,84.4,20,"bact"
"B",15,329.3,84.6,15,"bact"
"B",11,233,84.7,25,"bact"
"B",13,287,85.2,15,"bact"
"B",3,39.5,85.4,15,"bact"
"C",41,957.3,85.6,15,"bact"
"B",13,287,86.6,15,"bact"
"D",31,714.3,86.8,20,"bact"
"B",2,19,87,30,"bact"
"B",13,287,87.3,15,"bact"
"D",36,834.3,87.4,20,"bact"
"B",14,304.3,87.8,15,"bact"
"B",19,425.3,87.9,20,"bact"
"B",4,69.5,88.6,20,"bact"
"C",7,137,89.2,15,"bact"
"B",19,425.3,89.2,20,"bact"
"B",15,329.3,89.8,15,"bact"
"D",25,570.3,89.8,20,"bact"
"D",31,714.3,91,20,"bact"
"C",3,39.5,91.5,15,"bact"
"D",31,714.3,91.8,20,"bact"
"D",24,544.8,92.2,20,"bact"
"C",3,39.5,93,15,"bact"
"B",18,401.3,93.2,20,"bact"
"C",41,957.3,93.3,15,"bact"
"C",7,137,94,15,"bact"
"C",2,16,94.8,20,"bact"
"D",22,497.8,96.1,20,"bact"
"C",36,834.3,96.3,15,"bact"
"B",20,449.8,96.3,25,"bact"
"D",21,472.3,97.1,20,"bact"
"B",20,449.8,97.9,25,"bact"
"D",38,881.3,98.3,20,"bact"
"C",15,329.3,98.4,15,"bact"
"D",14,304.3,98.4,20,"bact"
"B",20,449.8,99.6,20,"bact"
"D",38,881.3,99.8,20,"bact"
"C",35,813.8,100.5,15,"bact"
"D",24,544.8,100.8,20,"bact"
"B",20,449.8,101,20,"bact"
"D",14,304.3,101.8,20,"bact"
"C",2,16,101.9,20,"bact"
"D",9,185,102.2,20,"bact"
"C",9,185,102.3,25,"bact"
"D",11,233,102.3,25,"bact"
"C",40,930.8,102.7,15,"bact"
"C",9,185,102.8,25,"bact"
"C",9,185,103,25,"bact"
"D",25,570.3,103.1,20,"bact"
"D",10,209.25,103.4,20,"bact"
"C",35,813.8,103.5,15,"bact"
"D",38,881.3,103.7,20,"bact"
"D",9,185,104.3,20,"bact"
"D",39,911.8,104.3,20,"bact"
"C",3,43,104.5,30,"bact"
"C",27,625.8,105.1,15,"bact"
"D",22,497.8,105.1,20,"bact"
"D",24,544.8,105.3,20,"bact"
"C",24,544.8,105.7,15,"bact"
"B",18,401.3,105.7,20,"bact"
"C",36,834.3,106.4,15,"bact"
"C",2,16,106.4,20,"bact"
"C",10,209.25,106.5,20,"bact"
"C",9,185,106.8,20,"bact"
"B",7,137,106.9,15,"bact"
"C",24,544.8,106.9,15,"bact"
"C",25,570.3,106.9,15,"bact"
"C",40,930.8,106.9,15,"bact"
"B",8,161.5,107,25,"bact"
"B",24,544.8,107.8,20,"bact"
"D",10,209.25,108.3,30,"bact"
"D",3,39.5,109,15,"bact"
"D",3,39.5,109,15,"bact"
"D",39,911.8,109,20,"bact"
"B",11,233,109.8,20,"bact"
"B",21,472.3,109.8,20,"bact"
"D",36,834.3,109.9,20,"bact"
"C",10,209.25,110.3,20,"bact"
"B",21,472.3,110.3,25,"bact"
"C",8,161.5,110.5,15,"bact"
"C",8,161.5,110.6,15,"bact"
"B",11,233,110.6,20,"bact"
"C",27,625.8,110.7,15,"bact"
"D",10,209.25,110.7,25,"bact"
"C",5,91,110.7,30,"bact"
"C",25,570.3,111.3,15,"bact"
"C",27,625.8,111.5,15,"bact"
"C",35,813.8,111.9,15,"bact"
"D",10,209.25,111.9,20,"bact"
"B",19,425.3,112,25,"bact"
"B",18,401.3,112.2,25,"bact"
"C",33,763.8,112.2,25,"bact"
"C",5,91,112.2,30,"bact"
"C",24,544.8,112.6,15,"bact"
"B",11,233,112.6,20,"bact"
"D",21,472.3,112.6,20,"bact"
"C",3,43,112.7,30,"bact"
"C",9,185,112.8,20,"bact"
"C",36,834.3,113,15,"bact"
"D",11,233,113.1,25,"bact"
"B",20,449.8,113.2,25,"bact"
"D",12,268.5,113.3,30,"bact"
"D",11,233,113.6,25,"bact"
"D",3,39.5,113.7,15,"bact"
"B",24,544.8,113.8,20,"bact"
"D",10,209.25,113.8,25,"bact"
"B",19,425.3,114,25,"bact"
"D",16,353.3,114.3,15,"bact"
"B",10,209.25,114.4,30,"bact"
"C",40,930.8,114.5,15,"bact"
"D",10,209.25,114.5,30,"bact"
"B",21,472.3,114.6,25,"bact"
"C",3,43,114.6,30,"bact"
"C",25,570.3,114.9,15,"bact"
"C",12,268.5,115,25,"bact"
"B",19,425.3,115,25,"bact"
"C",26,600.8,115.2,15,"bact"
"D",10,209.25,115.2,25,"bact"
"D",13,287,115.4,15,"bact"
"C",20,449.8,115.4,15,"bact"
"D",26,600.8,115.5,20,"bact"
"D",14,304.3,115.7,20,"bact"
"D",14,304.3,115.8,15,"bact"
"C",26,600.8,116.8,15,"bact"
"B",18,401.3,116.8,20,"bact"
"B",24,544.8,116.9,20,"bact"
"B",7,137,117,15,"bact"
"C",10,209.25,117.1,20,"bact"
"B",10,209.25,117.1,30,"bact"
"D",19,425.3,117.2,20,"bact"
"D",12,268.5,117.2,30,"bact"
"D",39,911.8,117.4,20,"bact"
"B",21,472.3,118.2,20,"bact"
"D",36,834.3,118.3,20,"bact"
"D",26,600.8,119,20,"bact"
"B",7,137,119.1,30,"bact"
"B",27,625.8,119.4,20,"bact"
"D",25,570.3,119.6,20,"bact"
"D",15,329.3,119.9,15,"bact"
"C",16,353.3,120.3,15,"bact"
"D",15,329.3,120.9,20,"bact"
"D",8,161.5,121,25,"bact"
"D",8,161.5,121.1,15,"bact"
"D",16,353.3,121.3,15,"bact"
"D",2,16,121.5,20,"bact"
"B",18,401.3,121.5,25,"bact"
"D",15,329.3,121.8,20,"bact"
"C",16,353.3,121.9,15,"bact"
"B",10,209.25,122.1,30,"bact"
"C",39,911.8,122.3,15,"bact"
"C",9,185,122.3,30,"bact"
"C",26,600.8,122.5,15,"bact"
"C",33,763.8,122.5,25,"bact"
"D",2,16,122.6,20,"bact"
"D",26,600.8,122.6,20,"bact"
"C",9,185,122.6,30,"bact"
"D",8,161.5,123,15,"bact"
"C",20,449.8,123,15,"bact"
"C",33,763.8,123.3,25,"bact"
"D",16,353.3,123.4,20,"bact"
"B",25,570.3,124.6,20,"bact"
"C",5,91,124.7,30,"bact"
"B",16,353.3,124.8,15,"bact"
"D",14,304.3,125,15,"bact"
"C",30,689.8,125.2,15,"bact"
"B",18,401.3,125.7,25,"bact"
"C",20,449.8,125.8,15,"bact"
"C",8,161.5,126.3,15,"bact"
"D",8,161.5,126.7,15,"bact"
"D",19,425.3,127.1,20,"bact"
"D",8,161.5,127.2,25,"bact"
"B",21,472.3,127.4,20,"bact"
"C",6,115.5,127.6,30,"bact"
"D",13,287,127.8,15,"bact"
"D",15,329.3,127.9,20,"bact"
"B",17,377.3,128.2,25,"bact"
"D",10,209.25,128.2,30,"bact"
"D",22,497.8,129.4,15,"bact"
"C",30,689.8,129.5,15,"bact"
"B",8,161.5,129.5,25,"bact"
"D",12,268.5,129.5,30,"bact"
"C",19,425.3,129.6,25,"bact"
"D",14,304.3,129.8,15,"bact"
"C",33,763.8,129.8,15,"bact"
"C",21,472.3,130.1,15,"bact"
"D",16,353.3,130.4,20,"bact"
"D",17,377.3,130.5,20,"bact"
"B",17,377.3,130.9,20,"bact"
"D",8,161.5,130.9,25,"bact"
"B",27,625.8,131.5,20,"bact"
"B",8,161.5,131.5,25,"bact"
"D",12,268.5,131.7,25,"bact"
"B",21,472.3,131.7,25,"bact"
"B",38,881.3,131.8,25,"bact"
"B",4,69.5,132.4,25,"bact"
"D",13,287,132.7,15,"bact"
"C",5,91,133.2,20,"bact"
"B",17,377.3,133.5,15,"bact"
"C",39,911.8,133.6,15,"bact"
"D",12,268.5,133.7,25,"bact"
"D",23,522.8,134,20,"bact"
"C",21,472.3,134.1,15,"bact"
"D",20,449.8,134.1,20,"bact"
"C",46,1068.4,134.6,25,"bact"
"C",18,401.3,135,25,"bact"
"B",17,377.3,135.1,15,"bact"
"C",12,268.5,135.1,25,"bact"
"D",2,19,135.1,30,"bact"
"B",16,353.3,135.7,15,"bact"
"D",27,625.8,136.1,20,"bact"
"D",21,472.3,136.3,20,"bact"
"B",25,570.3,136.5,20,"bact"
"B",7,137,136.6,30,"bact"
"C",31,714.3,137,25,"bact"
"C",9,185,137.1,30,"bact"
"C",16,353.3,137.2,15,"bact"
"D",11,233,137.3,30,"bact"
"B",17,377.3,137.4,20,"bact"
"B",17,377.3,137.4,25,"bact"
"B",4,69.5,137.5,25,"bact"
"D",2,16,137.7,20,"bact"
"D",15,329.3,137.9,15,"bact"
"B",8,161.5,138.1,20,"bact"
"D",2,19,138.1,30,"bact"
"B",8,161.5,138.1,30,"bact"
"B",38,881.3,138.3,25,"bact"
"C",30,689.8,138.4,15,"bact"
"C",33,763.8,138.4,15,"bact"
"B",17,377.3,138.7,15,"bact"
"C",21,472.3,138.7,15,"bact"
"C",33,763.8,138.9,15,"bact"
"D",15,329.3,139,15,"bact"
"D",11,233,139,30,"bact"
"C",18,401.3,139.1,25,"bact"
"D",23,522.8,139.7,20,"bact"
"B",26,600.8,139.7,20,"bact"
"C",46,1068.4,139.8,25,"bact"
"B",8,161.5,139.9,15,"bact"
"C",12,268.5,140,15,"bact"
"C",31,714.3,140.2,25,"bact"
"C",18,401.3,140.3,20,"bact"
"B",3,42.5,140.3,25,"bact"
"B",4,69.5,140.6,25,"bact"
"B",28,640.3,140.8,20,"bact"
"D",27,625.8,141,20,"bact"
"D",41,957.3,141.1,20,"bact"
"B",12,268.5,141.2,30,"bact"
"C",12,268.5,141.7,15,"bact"
"B",17,377.3,142,25,"bact"
"B",16,353.3,142.1,15,"bact"
"D",23,522.8,142.2,20,"bact"
"B",38,881.3,142.5,25,"bact"
"D",16,353.3,142.6,15,"bact"
"C",19,425.3,142.6,15,"bact"
"D",41,957.3,142.6,20,"bact"
"D",41,957.3,143.3,20,"bact"
"D",2,16,143.6,15,"bact"
"C",5,91,143.6,20,"bact"
"C",17,377.3,143.9,15,"bact"
"C",12,268.5,144.1,15,"bact"
"B",16,353.3,144.4,20,"bact"
"B",3,42.5,144.6,25,"bact"
"C",17,377.3,145.4,25,"bact"
"C",5,91,145.8,20,"bact"
"B",27,625.8,146.4,20,"bact"
"D",2,19,146.5,30,"bact"
"C",38,881.3,147,15,"bact"
"C",46,1068.4,147.4,25,"bact"
"B",8,161.5,147.5,15,"bact"
"D",19,425.3,148,20,"bact"
"D",20,449.8,148,20,"bact"
"C",18,401.3,148.2,20,"bact"
"C",17,377.3,148.3,25,"bact"
"C",18,401.3,148.4,15,"bact"
"D",2,16,148.5,15,"bact"
"B",25,570.3,150.6,20,"bact"
"B",28,640.3,150.7,20,"bact"
"D",9,185,150.7,25,"bact"
"D",12,268.5,150.8,25,"bact"
"D",9,185,151,25,"bact"
"C",18,401.3,151.1,20,"bact"
"C",27,625.8,151.1,25,"bact"
"C",8,161.5,151.5,25,"bact"
"C",18,401.3,152.1,15,"bact"
"C",17,377.3,152.4,15,"bact"
"B",7,137,152.4,30,"bact"
"C",47,1093.8,152.7,15,"bact"
"D",6,115.5,153.2,25,"bact"
"C",7,137,153.4,25,"bact"
"C",27,625.8,153.4,25,"bact"
"C",12,268.5,153.7,25,"bact"
"C",38,881.3,154.5,15,"bact"
"B",33,763.8,154.5,25,"bact"
"B",16,353.3,154.7,20,"bact"
"C",19,425.3,154.7,25,"bact"
"C",43,995.3,155,15,"bact"
"D",6,115.5,155.1,25,"bact"
"C",7,137,155.8,25,"bact"
"B",33,763.8,155.9,25,"bact"
"C",39,911.8,156.2,15,"bact"
"B",16,353.3,156.2,20,"bact"
"C",18,401.3,156.6,15,"bact"
"C",20,449.8,157,25,"bact"
"C",18,401.3,157.9,25,"bact"
"C",27,625.8,158.1,25,"bact"
"C",17,377.3,158.2,25,"bact"
"D",6,115.5,158.3,25,"bact"
"C",29,670.3,158.7,15,"bact"
"B",12,268.5,159.8,30,"bact"
"C",17,377.3,160.2,15,"bact"
"D",13,287,160.5,25,"bact"
"B",33,763.8,160.8,25,"bact"
"C",2,19,161,30,"bact"
"B",46,1068.4,161.3,15,"bact"
"B",46,1068.4,161.5,15,"bact"
"C",2,19,161.5,30,"bact"
"B",34,787.8,161.8,25,"bact"
"D",37,857.8,162.5,20,"bact"
"D",9,185,162.5,25,"bact"
"B",34,787.8,163.1,25,"bact"
"B",8,161.5,163.3,20,"bact"
"B",8,161.5,163.3,30,"bact"
"C",44,1020.8,163.5,15,"bact"
"C",12,268.5,163.6,30,"bact"
"C",46,1068.4,163.7,15,"bact"
"C",42,976.3,164,25,"bact"
"C",47,1093.8,164.2,15,"bact"
"C",7,137,164.2,20,"bact"
"C",28,640.3,164.3,15,"bact"
"C",12,268.5,164.9,30,"bact"
"D",13,287,165,25,"bact"
"C",19,425.3,165.4,15,"bact"
"C",19,425.3,165.6,25,"bact"
"D",7,137,165.7,20,"bact"
"B",26,600.8,165.7,20,"bact"
"B",34,787.8,165.7,25,"bact"
"D",13,287,165.8,25,"bact"
"C",38,881.3,167,15,"bact"
"D",28,640.3,167.3,20,"bact"
"C",26,600.8,167.6,25,"bact"
"C",2,16,168,15,"bact"
"C",19,425.3,168.4,15,"bact"
"C",22,497.8,168.5,15,"bact"
"C",43,995.3,168.7,15,"bact"
"C",44,1020.8,168.7,15,"bact"
"C",2,16,169,15,"bact"
"D",7,137,169,25,"bact"
"B",8,161.5,169.3,20,"bact"
"C",20,449.8,169.3,25,"bact"
"B",8,161.5,169.3,30,"bact"
"D",7,137,169.4,20,"bact"
"C",28,640.3,169.7,15,"bact"
"B",28,640.3,170.1,20,"bact"
"B",36,834.3,170.2,25,"bact"
"C",28,640.3,170.5,15,"bact"
"B",18,401.3,170.8,15,"bact"
"B",41,957.3,171.2,25,"bact"
"C",29,670.3,171.4,15,"bact"
"B",46,1068.4,172,15,"bact"
"C",48,1117.3,172.1,15,"bact"
"D",7,137,172.3,25,"bact"
"C",2,19,172.4,30,"bact"
"C",37,857.8,172.6,25,"bact"
"C",8,161.5,173,25,"bact"
"D",2,16,173.4,15,"bact"
"C",7,137,173.4,20,"bact"
"C",30,689.8,173.4,25,"bact"
"B",8,161.5,173.5,15,"bact"
"D",28,640.3,173.5,20,"bact"
"D",37,857.8,173.5,20,"bact"
"C",26,600.8,173.9,25,"bact"
"B",37,857.8,174.1,25,"bact"
"C",29,670.3,174.3,15,"bact"
"D",24,544.8,174.4,15,"bact"
"C",13,287,174.4,25,"bact"
"C",8,161.5,175,25,"bact"
"B",42,976.3,175.1,15,"bact"
"D",17,377.3,175.4,20,"bact"
"B",23,520.8,175.4,20,"bact"
"C",15,329.3,175.5,15,"bact"
"C",20,449.8,175.5,25,"bact"
"C",47,1093.8,175.7,15,"bact"
"D",18,401.3,176.5,20,"bact"
"D",20,449.8,176.9,20,"bact"
"D",16,353.3,177.1,20,"bact"
"B",12,268.5,177.3,30,"bact"
"C",46,1068.4,177.7,15,"bact"
"C",31,714.3,177.9,25,"bact"
"C",15,329.3,178.1,15,"bact"
"B",30,689.8,178.4,20,"bact"
"C",7,137,178.4,30,"bact"
"B",41,957.3,178.7,25,"bact"
"C",2,16,179,15,"bact"
"C",26,600.8,179.2,25,"bact"
"C",7,137,179.3,30,"bact"
"B",36,834.3,179.5,25,"bact"
"C",7,137,179.9,20,"bact"
"C",48,1117.3,180.7,15,"bact"
"B",15,329.3,180.8,25,"bact"
"C",12,268.5,180.9,20,"bact"
"C",15,329.3,181,20,"bact"
"C",16,353.3,181,20,"bact"
"C",45,1048.8,181.1,15,"bact"
"B",11,233,181.3,30,"bact"
"C",16,353.3,181.5,20,"bact"
"C",7,137,181.8,25,"bact"
"B",23,521.8,182,20,"bact"
"B",41,957.3,182.1,25,"bact"
"B",42,976.3,182.2,15,"bact"
"B",30,689.8,182.3,20,"bact"
"D",7,137,182.4,20,"bact"
"D",24,544.8,182.6,15,"bact"
"C",15,329.3,182.6,20,"bact"
"C",46,1068.4,182.8,15,"bact"
"C",15,329.3,182.8,20,"bact"
"C",13,287,183.2,25,"bact"
"B",12,268.5,183.3,20,"bact"
"B",9,185,183.4,30,"bact"
"C",12,268.5,183.6,30,"bact"
"B",26,600.8,183.7,20,"bact"
"B",23,520.8,184,20,"bact"
"D",7,137,184.5,25,"bact"
"B",43,995.3,184.7,15,"bact"
"B",37,857.8,184.7,25,"bact"
"D",9,185,184.7,30,"bact"
"B",36,834.3,184.9,25,"bact"
"B",11,233,185,30,"bact"
"C",42,976.3,185.6,15,"bact"
"B",27,625.8,186.3,25,"bact"
"B",15,329.3,186.6,25,"bact"
"B",42,976.3,187.1,15,"bact"
"C",29,670.3,187.1,25,"bact"
"B",22,497.8,187.3,20,"bact"
"D",9,185,187.3,30,"bact"
"D",20,449.8,187.4,15,"bact"
"B",31,714.3,188.1,20,"bact"
"C",24,544.8,188.2,20,"bact"
"D",37,857.8,188.5,20,"bact"
"C",44,1020.8,188.6,15,"bact"
"D",24,544.8,188.6,30,"bact"
"D",17,377.3,188.7,20,"bact"
"B",37,857.8,188.8,25,"bact"
"B",9,185,188.8,30,"bact"
"C",24,544.8,189.1,20,"bact"
"D",18,401.3,189.2,20,"bact"
"C",17,377.3,189.4,20,"bact"
"B",45,1048.8,189.6,15,"bact"
"B",12,268.5,189.9,20,"bact"
"C",13,287,190.2,20,"bact"
"D",24,544.8,191,15,"bact"
"D",25,570.3,191,15,"bact"
"B",31,714.3,191,20,"bact"
"D",17,377.3,191.1,15,"bact"
"C",34,787.8,191.4,15,"bact"
"B",45,1048.8,191.5,15,"bact"
"B",27,625.8,192,25,"bact"
"C",28,640.3,192.5,25,"bact"
"C",13,287,192.7,25,"bact"
"B",45,1048.8,193.2,15,"bact"
"C",7,137,193.3,30,"bact"
"D",25,570.3,193.4,15,"bact"
"B",43,995.3,193.7,15,"bact"
"C",48,1117.3,194,15,"bact"
"D",13,287,194.7,30,"bact"
"D",17,377.3,195.2,15,"bact"
"B",39,911.8,195.4,25,"bact"
"C",45,1048.8,195.4,25,"bact"
"D",17,377.3,195.6,15,"bact"
"C",19,425.3,195.6,20,"bact"
"C",17,377.3,195.9,20,"bact"
"D",20,449.8,196,15,"bact"
"B",31,714.3,196,20,"bact"
"C",28,640.3,196,25,"bact"
"C",22,497.8,196.2,15,"bact"
"B",18,401.3,196.3,15,"bact"
"B",12,268.5,196.4,20,"bact"
"C",45,1048.8,196.5,15,"bact"
"B",9,185,196.5,30,"bact"
"B",16,353.3,196.7,25,"bact"
"D",13,287,196.9,30,"bact"
"B",13,287,197.3,30,"bact"
"C",34,787.8,197.8,15,"bact"
"B",43,995.3,198.1,15,"bact"
"C",28,640.3,198.4,25,"bact"
"B",39,911.8,198.6,25,"bact"
"C",16,353.3,199,20,"bact"
"B",39,911.8,200.2,25,"bact"
"B",11,233,200.3,30,"bact"
"B",13,287,200.3,30,"bact"
"D",18,401.3,200.4,20,"bact"
