"Time","Temperature","Abundance"
1990.5769,13.6,195426
1990.5962,12.8455,116404.808
1990.6154,12.1428,80681.5919
1990.6346,11.2372,62721.7124
1990.6538,10.4,26820
1990.6731,10.2743,25399.2301
1990.6923,10.0444,35787.6513
1990.7115,9.1164,27303.2483
1990.7308,8.4868,23120.0627
1990.75,7.4889,24948
1990.7692,6.7747,8591.2844
1990.7885,6.415,6036.8141
1990.8077,6.1289,14466.4355
1990.8269,6.1745,16677.835
1990.8462,6.5,24948
1990.8654,5.7952,18728.3359
1990.8846,5.5102,8581.9339
1990.9038,5.5882,9478.8062
1990.9231,5.8889,16632
1990.9423,5.8016,17012.4959
1990.9615,6.1778,20270
1990.9808,6.1346,51646.8116
1991,6.8222,54054
1991.0192,6.7412,49741.6451
1991.0385,6.5483,54377.5376
1991.0577,6.6036,36590
1991.0769,6.7853,45632.4188
1991.0962,6.7609,50000
1991.1154,7.4717,67722.18
1991.1346,7.865,82752.6366
1991.1538,7.8009,107276
1991.1731,8.4916,174534.5034
1991.1923,8.81,299376
1991.2115,9.9977,322922.5025
1991.2308,11.1227,311018
1991.25,11.4318,243262
1991.2692,12.0109,262633.8878
1991.2885,12.5436,248648
1991.3077,13.0164,145343.8845
1991.3269,12.7845,91476
1991.3462,13.3378,85655.6427
1991.3654,13.8791,89190
1991.3846,14.312,91452.5584
1991.4038,14.5945,49362.5956
1991.4231,14.6209,14554
1991.4423,13.3734,47382.116
1991.4615,12.1109,47402
1991.4808,13.1506,54717.9396
1991.5,13.4954,49941.5343
1991.5192,13.8591,9772
1991.5385,13.8694,25314.5187
1991.5577,13.4364,37422
1991.5769,12.7283,37962.802
1991.5962,11.9966,39606.756
1991.6154,10.9273,56134
1991.6346,10.5576,78178.0432
1991.6538,10.1922,119750
1991.6731,9.5049,83799.9629
1991.6923,8.7457,37663.8043
1991.7115,7.8614,23035.9218
1991.7308,6.7827,24948
1991.75,6.8763,19888.1781
1991.7692,6.9098,20082.6899
1991.7885,6.479,28173.4106
1991.8077,6.2602,25906.4445
1991.8269,6.3873,48024
1991.8462,5.8882,34305.0708
1991.8654,5.6291,21348.2903
1991.8846,5.7309,24184.3179
1991.9038,5.3914,45405.4654
1991.9231,5.5845,60000
1991.9423,5.8191,82162
1991.9615,5.7127,126337.7284
1991.9808,6.0973,169230
1992,6.0047,139037.0434
1992.0192,5.937,151170.9192
1992.0385,6.2591,125988
1992.0577,6.9036,137231.2161
1992.0769,7.1491,191268
1992.0962,7.5466,248919.4789
1992.1154,8.1118,395176
1992.1346,8.3022,419753.5838
1992.1538,8.3513,475188.0666
1992.1731,8.3327,702910
1992.1923,9.518,617048
1992.2115,10.69,474994.8662
1992.2308,11.5929,445572
1992.25,12.0136,479666.6374
1992.2692,12.5427,551949.7788
1992.2885,13.1143,864864
1992.3077,13.3658,503957.1994
1992.3269,13.6722,245322
1992.3462,13.8121,134369.7062
1992.3654,13.3064,73180
1992.3846,14.066,70777.4296
1992.4038,14.9445,68690
1992.4231,14.5327,106178.8089
1992.4423,14.1716,102323.0845
1992.4615,13.7891,94892.1495
1992.4808,13.6007,75464.0172
1992.5,13.3027,19210
1992.5192,13.1786,31242.2585
1992.5385,12.4747,43432.5665
1992.5577,11.825,27436.854
1992.5769,10.98,12142
1992.5962,10.8729,70436
1992.6154,10.4323,36449.8639
1992.6346,9.8,16964
1992.6538,9.5044,26352.0107
1992.6731,9.2369,22870
1992.6923,9.0532,54970.9724
1992.7115,8.6525,113863.6939
1992.7308,8.3818,185696
1992.75,7.9032,96363.9487
1992.7692,7.4104,70284.1728
1992.7885,7.1933,42415.8422
1992.8077,6.9914,45533.4094
1992.8269,6.67,88690
1992.8462,5.9928,42833.8951
1992.8654,5.7898,30029.0846
1992.8846,5.4243,35295.068
1992.9038,5.2791,29613.4454
1992.9231,5.5081,41017.4828
1992.9423,5.8609,84158
1992.9615,5.7928,64473.786
1992.9808,6.0655,61122
1993,5.913,58983.9749
1993.0192,6.0582,36153.7448
1993.0385,6.2191,22146
1993.0577,6.6495,28695.5216
1993.0769,7.2109,9272
1993.0962,7.83,19284.3038
1993.1154,8.3018,32814
1993.1346,8.8784,74550.8395
1993.1538,9.6679,113762
1993.1731,10.0277,128091.1857
1993.1923,10.3719,105404.7271
1993.2115,10.9382,99376
1993.2308,11.6875,108090.8512
1993.25,12.5291,67526
1993.2692,12.7479,59918.2844
1993.2885,12.6036,36258
1993.3077,13.3803,48220.0756
1993.3269,14.0757,57373.8551
1993.3462,14.4764,61122
1993.3654,13.9655,28192
1993.3846,14.6525,57488.3649
1993.4038,15.098,86033.4221
1993.4231,15.8636,60624
1993.4423,14.1185,83050.8289
1993.4615,11.8736,118004
1993.4808,12.6985,48836.4569
1993.5,13.3236,8580
1993.5192,13.1538,47077.8977
1993.5385,12.8418,55302
1993.5577,12.0963,50731.9163
1993.5769,10.9359,52875.5797
1993.5962,9.7708,31090.5921
1993.6154,8.1173,16300
1993.6346,7.8509,30312
1993.6538,7.9627,34495.9745
1993.6731,7.8073,49272
1993.6923,8.0401,46561.3001
1993.7115,8.0563,26990.817
1993.7308,7.9235,17207.3792
1993.75,7.4153,18153.9636
1993.7692,7.0057,13085.5155
1993.7885,6.7865,16232.4927
1993.8077,6.5125,23909.5808
1993.8269,6.4155,16038
